id,date,cases,deaths,name_fr,name_en
BE,2020-01-13,0,0,Belgique,Belgium
BE,2020-01-14,0,0,Belgique,Belgium
BE,2020-01-15,0,0,Belgique,Belgium
BE,2020-01-16,0,0,Belgique,Belgium
BE,2020-01-17,0,0,Belgique,Belgium
BE,2020-01-18,0,0,Belgique,Belgium
BE,2020-01-19,0,0,Belgique,Belgium
BE,2020-01-20,0,0,Belgique,Belgium
BE,2020-01-21,0,0,Belgique,Belgium
BE,2020-01-22,0,0,Belgique,Belgium
BE,2020-01-23,0,0,Belgique,Belgium
BE,2020-01-24,0,0,Belgique,Belgium
BE,2020-01-25,0,0,Belgique,Belgium
BE,2020-01-26,0,0,Belgique,Belgium
BE,2020-01-27,0,0,Belgique,Belgium
BE,2020-01-28,0,0,Belgique,Belgium
BE,2020-01-29,0,0,Belgique,Belgium
BE,2020-01-30,0,0,Belgique,Belgium
BE,2020-01-31,0,0,Belgique,Belgium
BE,2020-02-01,0,0,Belgique,Belgium
BE,2020-02-02,0,0,Belgique,Belgium
BE,2020-02-03,0,0,Belgique,Belgium
BE,2020-02-04,1,0,Belgique,Belgium
BE,2020-02-05,0,0,Belgique,Belgium
BE,2020-02-06,0,0,Belgique,Belgium
BE,2020-02-07,0,0,Belgique,Belgium
BE,2020-02-08,0,0,Belgique,Belgium
BE,2020-02-09,0,0,Belgique,Belgium
BE,2020-02-10,0,0,Belgique,Belgium
BE,2020-02-11,0,0,Belgique,Belgium
BE,2020-02-12,0,0,Belgique,Belgium
BE,2020-02-13,0,0,Belgique,Belgium
BE,2020-02-14,0,0,Belgique,Belgium
BE,2020-02-15,0,0,Belgique,Belgium
BE,2020-02-16,0,0,Belgique,Belgium
BE,2020-02-17,0,0,Belgique,Belgium
BE,2020-02-18,0,0,Belgique,Belgium
BE,2020-02-19,0,0,Belgique,Belgium
BE,2020-02-20,0,0,Belgique,Belgium
BE,2020-02-21,0,0,Belgique,Belgium
BE,2020-02-22,0,0,Belgique,Belgium
BE,2020-02-23,0,0,Belgique,Belgium
BE,2020-02-24,0,0,Belgique,Belgium
BE,2020-02-25,0,0,Belgique,Belgium
BE,2020-02-26,0,0,Belgique,Belgium
BE,2020-02-27,0,0,Belgique,Belgium
BE,2020-02-28,0,0,Belgique,Belgium
BE,2020-02-29,0,0,Belgique,Belgium
BE,2020-03-01,0,0,Belgique,Belgium
BE,2020-03-02,16,0,Belgique,Belgium
BE,2020-03-03,20,0,Belgique,Belgium
BE,2020-03-04,35,0,Belgique,Belgium
BE,2020-03-05,54,0,Belgique,Belgium
BE,2020-03-06,81,0,Belgique,Belgium
BE,2020-03-07,110,0,Belgique,Belgium
BE,2020-03-08,27,0,Belgique,Belgium
BE,2020-03-09,65,0,Belgique,Belgium
BE,2020-03-10,94,0,Belgique,Belgium
BE,2020-03-11,99,1,Belgique,Belgium
BE,2020-03-12,174,3,Belgique,Belgium
BE,2020-03-13,250,1,Belgique,Belgium
BE,2020-03-14,338,3,Belgique,Belgium
BE,2020-03-15,179,5,Belgique,Belgium
BE,2020-03-16,214,6,Belgique,Belgium
BE,2020-03-17,387,11,Belgique,Belgium
BE,2020-03-18,422,12,Belgique,Belgium
BE,2020-03-19,534,22,Belgique,Belgium
BE,2020-03-20,713,28,Belgique,Belgium
BE,2020-03-21,663,31,Belgique,Belgium
BE,2020-03-22,470,39,Belgique,Belgium
BE,2020-03-23,486,42,Belgique,Belgium
BE,2020-03-24,1328,78,Belgique,Belgium
BE,2020-03-25,1195,74,Belgique,Belgium
BE,2020-03-26,1199,96,Belgique,Belgium
BE,2020-03-27,1363,102,Belgique,Belgium
BE,2020-03-28,1519,123,Belgique,Belgium
BE,2020-03-29,844,133,Belgique,Belgium
BE,2020-03-30,683,139,Belgique,Belgium
BE,2020-03-31,1738,169,Belgique,Belgium
BE,2020-04-01,1681,187,Belgique,Belgium
BE,2020-04-02,1503,251,Belgique,Belgium
BE,2020-04-03,1460,213,Belgique,Belgium
BE,2020-04-04,1691,233,Belgique,Belgium
BE,2020-04-05,925,274,Belgique,Belgium
BE,2020-04-06,665,235,Belgique,Belgium
BE,2020-04-07,1922,272,Belgique,Belgium
BE,2020-04-08,1499,303,Belgique,Belgium
BE,2020-04-09,1588,317,Belgique,Belgium
BE,2020-04-10,2228,270,Belgique,Belgium
BE,2020-04-11,2319,319,Belgique,Belgium
BE,2020-04-12,1024,288,Belgique,Belgium
BE,2020-04-13,517,342,Belgique,Belgium
BE,2020-04-14,532,280,Belgique,Belgium
BE,2020-04-15,1564,275,Belgique,Belgium
BE,2020-04-16,1628,275,Belgique,Belgium
BE,2020-04-17,1669,251,Belgique,Belgium
BE,2020-04-18,1387,205,Belgique,Belgium
BE,2020-04-19,719,208,Belgique,Belgium
BE,2020-04-20,443,211,Belgique,Belgium
BE,2020-04-21,1272,198,Belgique,Belgium
BE,2020-04-22,1265,202,Belgique,Belgium
BE,2020-04-23,777,192,Belgique,Belgium
BE,2020-04-24,970,176,Belgique,Belgium
BE,2020-04-25,808,148,Belgique,Belgium
BE,2020-04-26,388,155,Belgique,Belgium
BE,2020-04-27,205,176,Belgique,Belgium
BE,2020-04-28,749,127,Belgique,Belgium
BE,2020-04-29,570,115,Belgique,Belgium
BE,2020-04-30,517,98,Belgique,Belgium
BE,2020-05-01,588,84,Belgique,Belgium
BE,2020-05-02,237,98,Belgique,Belgium
BE,2020-05-03,284,73,Belgique,Belgium
BE,2020-05-04,141,96,Belgique,Belgium
BE,2020-05-05,670,98,Belgique,Belgium
BE,2020-05-06,542,81,Belgique,Belgium
BE,2020-05-07,554,75,Belgique,Belgium
BE,2020-05-08,443,78,Belgique,Belgium
BE,2020-05-09,483,70,Belgique,Belgium
BE,2020-05-10,240,68,Belgique,Belgium
BE,2020-05-11,118,73,Belgique,Belgium
BE,2020-05-12,474,62,Belgique,Belgium
BE,2020-05-13,395,48,Belgique,Belgium
BE,2020-05-14,318,54,Belgique,Belgium
BE,2020-05-15,304,46,Belgique,Belgium
BE,2020-05-16,344,38,Belgique,Belgium
BE,2020-05-17,147,28,Belgique,Belgium
BE,2020-05-18,81,35,Belgique,Belgium
BE,2020-05-19,315,35,Belgique,Belgium
BE,2020-05-20,293,30,Belgique,Belgium
BE,2020-05-21,385,32,Belgique,Belgium
BE,2020-05-22,71,29,Belgique,Belgium
BE,2020-05-23,248,38,Belgique,Belgium
BE,2020-05-24,122,24,Belgique,Belgium
BE,2020-05-25,75,34,Belgique,Belgium
BE,2020-05-26,312,24,Belgique,Belgium
BE,2020-05-27,202,40,Belgique,Belgium
BE,2020-05-28,181,24,Belgique,Belgium
BE,2020-05-29,172,22,Belgique,Belgium
BE,2020-05-30,165,13,Belgique,Belgium
BE,2020-05-31,61,25,Belgique,Belgium
BE,2020-06-01,49,19,Belgique,Belgium
BE,2020-06-02,59,22,Belgique,Belgium
BE,2020-06-03,178,20,Belgique,Belgium
BE,2020-06-04,159,20,Belgique,Belgium
BE,2020-06-05,168,14,Belgique,Belgium
BE,2020-06-06,155,12,Belgique,Belgium
BE,2020-06-07,69,11,Belgique,Belgium
BE,2020-06-08,53,12,Belgique,Belgium
BE,2020-06-09,152,9,Belgique,Belgium
BE,2020-06-10,145,12,Belgique,Belgium
BE,2020-06-11,116,12,Belgique,Belgium
BE,2020-06-12,95,7,Belgique,Belgium
BE,2020-06-13,89,10,Belgique,Belgium
BE,2020-06-14,49,5,Belgique,Belgium
BE,2020-06-15,22,3,Belgique,Belgium
BE,2020-06-16,147,8,Belgique,Belgium
BE,2020-06-17,98,7,Belgique,Belgium
BE,2020-06-18,123,7,Belgique,Belgium
BE,2020-06-19,108,5,Belgique,Belgium
BE,2020-06-20,120,4,Belgique,Belgium
BE,2020-06-21,49,3,Belgique,Belgium
BE,2020-06-22,19,9,Belgique,Belgium
BE,2020-06-23,143,12,Belgique,Belgium
BE,2020-06-24,109,4,Belgique,Belgium
BE,2020-06-25,100,3,Belgique,Belgium
BE,2020-06-26,75,5,Belgique,Belgium
BE,2020-06-27,112,2,Belgique,Belgium
BE,2020-06-28,40,7,Belgique,Belgium
BE,2020-06-29,23,5,Belgique,Belgium
BE,2020-06-30,127,3,Belgique,Belgium
BE,2020-07-01,100,8,Belgique,Belgium
BE,2020-07-02,134,2,Belgique,Belgium
BE,2020-07-03,92,5,Belgique,Belgium
BE,2020-07-04,92,2,Belgique,Belgium
BE,2020-07-05,62,3,Belgique,Belgium
BE,2020-07-06,24,2,Belgique,Belgium
BE,2020-07-07,113,1,Belgique,Belgium
BE,2020-07-08,99,3,Belgique,Belgium
BE,2020-07-09,137,1,Belgique,Belgium
BE,2020-07-10,123,2,Belgique,Belgium
BE,2020-07-11,126,0,Belgique,Belgium
BE,2020-07-12,62,2,Belgique,Belgium
BE,2020-07-13,43,4,Belgique,Belgium
BE,2020-07-14,225,0,Belgique,Belgium
BE,2020-07-15,207,3,Belgique,Belgium
BE,2020-07-16,259,5,Belgique,Belgium
BE,2020-07-17,220,5,Belgique,Belgium
BE,2020-07-18,276,2,Belgique,Belgium
BE,2020-07-19,125,3,Belgique,Belgium
BE,2020-07-20,69,1,Belgique,Belgium
BE,2020-07-21,442,2,Belgique,Belgium
BE,2020-07-22,145,1,Belgique,Belgium
BE,2020-07-23,553,3,Belgique,Belgium
BE,2020-07-24,438,2,Belgique,Belgium
BE,2020-07-25,496,5,Belgique,Belgium
BE,2020-07-26,228,1,Belgique,Belgium
BE,2020-07-27,186,2,Belgique,Belgium
BE,2020-07-28,593,5,Belgique,Belgium
BE,2020-07-29,686,1,Belgique,Belgium
BE,2020-07-30,687,3,Belgique,Belgium
BE,2020-07-31,634,2,Belgique,Belgium
BE,2020-08-01,681,3,Belgique,Belgium
BE,2020-08-02,292,1,Belgique,Belgium
BE,2020-08-03,143,6,Belgique,Belgium
BE,2020-08-04,449,3,Belgique,Belgium
BE,2020-08-05,122,4,Belgique,Belgium
BE,2020-08-06,0,0,Belgique,Belgium
BF,2020-03-11,2,0,Burkina Faso,Burkina Faso
BF,2020-03-12,0,0,Burkina Faso,Burkina Faso
BF,2020-03-15,1,0,Burkina Faso,Burkina Faso
BF,2020-03-16,0,0,Burkina Faso,Burkina Faso
BF,2020-03-17,17,0,Burkina Faso,Burkina Faso
BF,2020-03-18,0,0,Burkina Faso,Burkina Faso
BF,2020-03-19,6,1,Burkina Faso,Burkina Faso
BF,2020-03-20,7,0,Burkina Faso,Burkina Faso
BF,2020-03-21,7,0,Burkina Faso,Burkina Faso
BF,2020-03-22,24,2,Burkina Faso,Burkina Faso
BF,2020-03-23,0,0,Burkina Faso,Burkina Faso
BF,2020-03-24,11,0,Burkina Faso,Burkina Faso
BF,2020-03-25,24,0,Burkina Faso,Burkina Faso
BF,2020-03-26,15,0,Burkina Faso,Burkina Faso
BF,2020-03-27,32,0,Burkina Faso,Burkina Faso
BF,2020-03-28,0,0,Burkina Faso,Burkina Faso
BF,2020-03-29,34,6,Burkina Faso,Burkina Faso
BF,2020-03-30,0,0,Burkina Faso,Burkina Faso
BF,2020-03-31,42,3,Burkina Faso,Burkina Faso
BF,2020-04-01,24,0,Burkina Faso,Burkina Faso
BF,2020-04-02,15,2,Burkina Faso,Burkina Faso
BF,2020-04-03,27,2,Burkina Faso,Burkina Faso
BF,2020-04-04,0,0,Burkina Faso,Burkina Faso
BF,2020-04-05,14,0,Burkina Faso,Burkina Faso
BF,2020-04-06,43,1,Burkina Faso,Burkina Faso
BF,2020-04-07,19,0,Burkina Faso,Burkina Faso
BF,2020-04-08,20,2,Burkina Faso,Burkina Faso
BF,2020-04-09,30,4,Burkina Faso,Burkina Faso
BF,2020-04-10,29,1,Burkina Faso,Burkina Faso
BF,2020-04-11,5,2,Burkina Faso,Burkina Faso
BF,2020-04-12,36,1,Burkina Faso,Burkina Faso
BF,2020-04-13,13,0,Burkina Faso,Burkina Faso
BF,2020-04-14,18,1,Burkina Faso,Burkina Faso
BF,2020-04-15,13,2,Burkina Faso,Burkina Faso
BF,2020-04-16,14,2,Burkina Faso,Burkina Faso
BF,2020-04-17,1,0,Burkina Faso,Burkina Faso
BF,2020-04-18,14,3,Burkina Faso,Burkina Faso
BF,2020-04-19,8,1,Burkina Faso,Burkina Faso
BF,2020-04-20,11,0,Burkina Faso,Burkina Faso
BF,2020-04-21,5,2,Burkina Faso,Burkina Faso
BF,2020-04-22,19,0,Burkina Faso,Burkina Faso
BF,2020-04-23,9,1,Burkina Faso,Burkina Faso
BF,2020-04-24,7,2,Burkina Faso,Burkina Faso
BF,2020-04-25,10,0,Burkina Faso,Burkina Faso
BF,2020-04-26,3,0,Burkina Faso,Burkina Faso
BF,2020-04-27,3,1,Burkina Faso,Burkina Faso
BF,2020-04-28,3,0,Burkina Faso,Burkina Faso
BF,2020-04-29,3,0,Burkina Faso,Burkina Faso
BF,2020-04-30,3,1,Burkina Faso,Burkina Faso
BF,2020-05-01,4,0,Burkina Faso,Burkina Faso
BF,2020-05-02,4,1,Burkina Faso,Burkina Faso
BF,2020-05-03,3,0,Burkina Faso,Burkina Faso
BF,2020-05-04,10,1,Burkina Faso,Burkina Faso
BF,2020-05-05,10,1,Burkina Faso,Burkina Faso
BF,2020-05-06,16,2,Burkina Faso,Burkina Faso
BF,2020-05-07,41,0,Burkina Faso,Burkina Faso
BF,2020-05-08,7,0,Burkina Faso,Burkina Faso
BF,2020-05-09,8,0,Burkina Faso,Burkina Faso
BF,2020-05-10,4,0,Burkina Faso,Burkina Faso
BF,2020-05-11,3,1,Burkina Faso,Burkina Faso
BF,2020-05-12,9,1,Burkina Faso,Burkina Faso
BF,2020-05-13,6,1,Burkina Faso,Burkina Faso
BF,2020-05-14,7,0,Burkina Faso,Burkina Faso
BF,2020-05-15,0,0,Burkina Faso,Burkina Faso
BF,2020-05-16,9,0,Burkina Faso,Burkina Faso
BF,2020-05-17,0,0,Burkina Faso,Burkina Faso
BF,2020-05-18,14,0,Burkina Faso,Burkina Faso
BF,2020-05-19,0,0,Burkina Faso,Burkina Faso
BF,2020-05-20,10,1,Burkina Faso,Burkina Faso
BF,2020-05-21,3,0,Burkina Faso,Burkina Faso
BF,2020-05-22,3,0,Burkina Faso,Burkina Faso
BF,2020-05-23,2,0,Burkina Faso,Burkina Faso
BF,2020-05-24,0,0,Burkina Faso,Burkina Faso
BF,2020-05-25,18,0,Burkina Faso,Burkina Faso
BF,2020-05-26,9,0,Burkina Faso,Burkina Faso
BF,2020-05-27,4,1,Burkina Faso,Burkina Faso
BF,2020-05-28,0,0,Burkina Faso,Burkina Faso
BF,2020-05-29,2,0,Burkina Faso,Burkina Faso
BF,2020-05-30,0,0,Burkina Faso,Burkina Faso
BF,2020-05-31,6,0,Burkina Faso,Burkina Faso
BF,2020-06-01,28,0,Burkina Faso,Burkina Faso
BF,2020-06-02,0,0,Burkina Faso,Burkina Faso
BF,2020-06-03,2,0,Burkina Faso,Burkina Faso
BF,2020-06-04,1,0,Burkina Faso,Burkina Faso
BF,2020-06-05,1,0,Burkina Faso,Burkina Faso
BF,2020-06-06,3,0,Burkina Faso,Burkina Faso
BF,2020-06-07,0,0,Burkina Faso,Burkina Faso
BF,2020-06-08,1,0,Burkina Faso,Burkina Faso
BF,2020-06-09,1,0,Burkina Faso,Burkina Faso
BF,2020-06-10,1,0,Burkina Faso,Burkina Faso
BF,2020-06-11,0,0,Burkina Faso,Burkina Faso
BF,2020-06-12,1,0,Burkina Faso,Burkina Faso
BF,2020-06-13,0,0,Burkina Faso,Burkina Faso
BF,2020-06-14,2,0,Burkina Faso,Burkina Faso
BF,2020-06-15,0,0,Burkina Faso,Burkina Faso
BF,2020-06-16,0,0,Burkina Faso,Burkina Faso
BF,2020-06-17,1,0,Burkina Faso,Burkina Faso
BF,2020-06-18,4,0,Burkina Faso,Burkina Faso
BF,2020-06-19,0,0,Burkina Faso,Burkina Faso
BF,2020-06-20,1,0,Burkina Faso,Burkina Faso
BF,2020-06-21,2,0,Burkina Faso,Burkina Faso
BF,2020-06-22,1,0,Burkina Faso,Burkina Faso
BF,2020-06-23,4,0,Burkina Faso,Burkina Faso
BF,2020-06-24,12,0,Burkina Faso,Burkina Faso
BF,2020-06-25,15,0,Burkina Faso,Burkina Faso
BF,2020-06-26,7,0,Burkina Faso,Burkina Faso
BF,2020-06-27,0,0,Burkina Faso,Burkina Faso
BF,2020-06-28,0,0,Burkina Faso,Burkina Faso
BF,2020-06-29,18,0,Burkina Faso,Burkina Faso
BF,2020-06-30,0,0,Burkina Faso,Burkina Faso
BF,2020-07-01,3,0,Burkina Faso,Burkina Faso
BF,2020-07-02,0,0,Burkina Faso,Burkina Faso
BF,2020-07-03,18,0,Burkina Faso,Burkina Faso
BF,2020-07-04,7,0,Burkina Faso,Burkina Faso
BF,2020-07-05,0,0,Burkina Faso,Burkina Faso
BF,2020-07-06,0,0,Burkina Faso,Burkina Faso
BF,2020-07-07,13,0,Burkina Faso,Burkina Faso
BF,2020-07-08,3,0,Burkina Faso,Burkina Faso
BF,2020-07-09,2,0,Burkina Faso,Burkina Faso
BF,2020-07-10,15,0,Burkina Faso,Burkina Faso
BF,2020-07-11,0,0,Burkina Faso,Burkina Faso
BF,2020-07-12,13,0,Burkina Faso,Burkina Faso
BF,2020-07-13,3,0,Burkina Faso,Burkina Faso
BF,2020-07-14,0,0,Burkina Faso,Burkina Faso
BF,2020-07-15,2,0,Burkina Faso,Burkina Faso
BF,2020-07-16,0,0,Burkina Faso,Burkina Faso
BF,2020-07-17,0,0,Burkina Faso,Burkina Faso
BF,2020-07-18,9,0,Burkina Faso,Burkina Faso
BF,2020-07-19,5,0,Burkina Faso,Burkina Faso
BF,2020-07-20,13,0,Burkina Faso,Burkina Faso
BF,2020-07-21,0,0,Burkina Faso,Burkina Faso
BF,2020-07-22,0,0,Burkina Faso,Burkina Faso
BF,2020-07-23,1,0,Burkina Faso,Burkina Faso
BF,2020-07-24,9,0,Burkina Faso,Burkina Faso
BF,2020-07-25,6,0,Burkina Faso,Burkina Faso
BF,2020-07-26,5,0,Burkina Faso,Burkina Faso
BF,2020-07-27,14,0,Burkina Faso,Burkina Faso
BF,2020-07-28,0,0,Burkina Faso,Burkina Faso
BF,2020-07-29,6,0,Burkina Faso,Burkina Faso
BF,2020-07-30,11,0,Burkina Faso,Burkina Faso
BF,2020-07-31,0,0,Burkina Faso,Burkina Faso
BF,2020-08-01,26,0,Burkina Faso,Burkina Faso
BF,2020-08-02,6,0,Burkina Faso,Burkina Faso
BF,2020-08-03,1,0,Burkina Faso,Burkina Faso
BF,2020-08-04,3,1,Burkina Faso,Burkina Faso
BF,2020-08-05,3,0,Burkina Faso,Burkina Faso
DE,2020-01-27,0,0,Allemagne,Germany
DE,2020-01-28,1,0,Allemagne,Germany
DE,2020-01-29,3,0,Allemagne,Germany
DE,2020-01-30,0,0,Allemagne,Germany
DE,2020-01-31,1,0,Allemagne,Germany
DE,2020-02-01,2,0,Allemagne,Germany
DE,2020-02-02,1,0,Allemagne,Germany
DE,2020-02-03,1,0,Allemagne,Germany
DE,2020-02-04,2,0,Allemagne,Germany
DE,2020-02-05,0,0,Allemagne,Germany
DE,2020-02-06,0,0,Allemagne,Germany
DE,2020-02-07,1,0,Allemagne,Germany
DE,2020-02-08,1,0,Allemagne,Germany
DE,2020-02-09,0,0,Allemagne,Germany
DE,2020-02-10,0,0,Allemagne,Germany
DE,2020-02-11,0,0,Allemagne,Germany
DE,2020-02-12,2,0,Allemagne,Germany
